Date,Linea (#),Kroma Network (#),zkSync Era (#),OP Mainnet (#),Boba Network (#),Stacks (#),Arbitrum (#),Astar zkEVM (#),Mantle (#),Polygon zkEVM (#),Starknet (#),Manta Pacific (#),Scroll (#),ZKFair (#),Base (#),Metis (#),Mode Network (#),Kinto (#)
2023-07-06,102.00,81.00,31.00,42.00,23.00,6.00,33.00,29.00,20.00,24.00,29.00,21.00,33.00,18.00,11.00,1.00,,1.00
2023-07-07,101.00,78.00,31.00,40.00,23.00,6.00,35.00,28.00,19.00,22.00,30.00,20.00,33.00,18.00,11.00,1.00,,1.00
2023-07-08,100.00,76.00,31.00,39.00,23.00,6.00,34.00,28.00,18.00,23.00,30.00,19.00,33.00,18.00,11.00,1.00,,1.00
2023-07-09,100.00,75.00,28.00,38.00,23.00,6.00,34.00,28.00,18.00,23.00,28.00,19.00,33.00,18.00,11.00,2.00,,1.00
2023-07-10,101.00,75.00,29.00,37.00,23.00,6.00,34.00,28.00,18.00,23.00,30.00,19.00,33.00,18.00,11.00,2.00,,1.00
2023-07-11,103.00,80.00,29.00,37.00,23.00,6.00,34.00,28.00,18.00,23.00,32.00,19.00,33.00,18.00,11.00,2.00,,1.00
2023-07-12,104.00,82.00,27.00,41.00,25.00,6.00,33.00,29.00,18.00,22.00,33.00,18.00,32.00,18.00,12.00,2.00,,1.00
2023-07-13,100.00,82.00,26.00,41.00,25.00,6.00,31.00,29.00,19.00,22.00,33.00,17.00,33.00,18.00,13.00,2.00,,1.00
2023-07-14,96.00,82.00,27.00,42.00,25.00,6.00,30.00,30.00,19.00,22.00,33.00,17.00,33.00,18.00,13.00,2.00,,1.00
2023-07-15,97.00,82.00,27.00,43.00,25.00,6.00,30.00,28.00,18.00,19.00,32.00,17.00,33.00,17.00,11.00,2.00,,1.00
2023-07-16,93.00,82.00,28.00,43.00,25.00,6.00,30.00,27.00,15.00,19.00,32.00,17.00,31.00,17.00,11.00,2.00,,1.00
2023-07-17,95.00,85.00,30.00,45.00,25.00,6.00,30.00,27.00,15.00,19.00,33.00,17.00,31.00,17.00,12.00,2.00,,1.00
2023-07-18,97.00,86.00,30.00,45.00,25.00,7.00,30.00,28.00,15.00,19.00,35.00,17.00,31.00,17.00,12.00,2.00,,1.00
2023-07-19,96.00,85.00,30.00,45.00,25.00,8.00,31.00,27.00,14.00,19.00,34.00,17.00,30.00,17.00,11.00,2.00,,1.00
2023-07-20,95.00,82.00,30.00,44.00,25.00,9.00,31.00,27.00,15.00,19.00,33.00,17.00,30.00,17.00,11.00,2.00,,1.00
2023-07-21,95.00,80.00,29.00,43.00,26.00,10.00,32.00,26.00,16.00,18.00,32.00,17.00,30.00,16.00,11.00,2.00,,1.00
2023-07-22,87.00,78.00,29.00,42.00,26.00,10.00,32.00,26.00,16.00,18.00,32.00,17.00,30.00,16.00,11.00,2.00,,1.00
2023-07-23,81.00,76.00,29.00,40.00,26.00,10.00,31.00,27.00,15.00,18.00,31.00,17.00,29.00,16.00,11.00,2.00,,1.00
2023-07-24,80.00,78.00,31.00,42.00,27.00,11.00,31.00,28.00,15.00,18.00,31.00,17.00,29.00,16.00,11.00,2.00,,1.00
2023-07-25,81.00,77.00,31.00,45.00,27.00,11.00,32.00,28.00,15.00,19.00,32.00,17.00,29.00,16.00,10.00,2.00,,1.00
2023-07-26,76.00,75.00,30.00,49.00,27.00,11.00,32.00,28.00,15.00,19.00,32.00,16.00,29.00,16.00,11.00,2.00,,1.00
2023-07-27,75.00,72.00,29.00,48.00,26.00,11.00,30.00,29.00,15.00,19.00,32.00,16.00,28.00,16.00,12.00,2.00,,1.00
2023-07-28,75.00,73.00,28.00,49.00,26.00,12.00,29.00,29.00,15.00,18.00,34.00,16.00,27.00,16.00,12.00,2.00,,1.00
2023-07-29,74.00,72.00,28.00,49.00,26.00,12.00,29.00,29.00,15.00,17.00,33.00,14.00,27.00,16.00,12.00,2.00,,1.00
2023-07-30,72.00,72.00,28.00,50.00,26.00,12.00,29.00,29.00,14.00,16.00,33.00,14.00,27.00,16.00,12.00,2.00,,1.00
2023-07-31,73.00,74.00,28.00,52.00,26.00,12.00,29.00,29.00,15.00,17.00,34.00,15.00,28.00,16.00,15.00,2.00,,1.00
2023-08-01,75.00,74.00,28.00,53.00,26.00,12.00,29.00,29.00,16.00,18.00,34.00,15.00,28.00,16.00,16.00,2.00,,1.00
2023-08-02,77.00,74.00,28.00,54.00,25.00,13.00,29.00,29.00,16.00,17.00,35.00,15.00,30.00,16.00,16.00,2.00,,1.00
2023-08-03,75.00,75.00,31.00,56.00,25.00,14.00,29.00,28.00,16.00,18.00,34.00,13.00,30.00,16.00,19.00,2.00,,1.00
2023-08-04,78.00,76.00,33.00,58.00,26.00,14.00,30.00,28.00,16.00,17.00,32.00,13.00,30.00,15.00,19.00,2.00,,1.00
2023-08-05,78.00,74.00,32.00,58.00,26.00,14.00,30.00,26.00,16.00,17.00,33.00,12.00,30.00,13.00,19.00,2.00,,0.00
2023-08-06,77.00,74.00,30.00,58.00,26.00,14.00,29.00,26.00,16.00,16.00,33.00,12.00,30.00,12.00,19.00,2.00,,0.00
2023-08-07,78.00,77.00,30.00,59.00,27.00,15.00,28.00,26.00,16.00,15.00,35.00,12.00,30.00,12.00,19.00,2.00,,0.00
2023-08-08,79.00,76.00,31.00,59.00,27.00,15.00,28.00,26.00,16.00,17.00,35.00,12.00,31.00,12.00,19.00,2.00,,0.00
2023-08-09,78.00,77.00,31.00,60.00,27.00,15.00,28.00,26.00,17.00,18.00,35.00,12.00,32.00,12.00,20.00,2.00,,0.00
2023-08-10,82.00,71.00,33.00,68.00,27.00,15.00,28.00,26.00,16.00,17.00,35.00,12.00,32.00,11.00,22.00,2.00,,0.00
2023-08-11,81.00,72.00,34.00,65.00,27.00,15.00,27.00,26.00,15.00,16.00,31.00,12.00,32.00,11.00,21.00,2.00,,0.00
2023-08-12,76.00,71.00,35.00,62.00,27.00,15.00,27.00,26.00,15.00,16.00,31.00,11.00,32.00,12.00,20.00,1.00,,0.00
2023-08-13,76.00,67.00,34.00,61.00,27.00,15.00,27.00,25.00,14.00,16.00,31.00,11.00,33.00,13.00,20.00,1.00,,0.00
2023-08-14,77.00,66.00,35.00,64.00,28.00,17.00,27.00,26.00,14.00,16.00,31.00,11.00,33.00,13.00,22.00,1.00,,0.00
2023-08-15,78.00,69.00,36.00,66.00,28.00,18.00,27.00,26.00,15.00,16.00,31.00,12.00,33.00,13.00,23.00,1.00,,0.00
2023-08-16,75.00,67.00,36.00,67.00,29.00,19.00,27.00,26.00,17.00,16.00,32.00,11.00,34.00,13.00,23.00,1.00,,0.00
2023-08-17,75.00,67.00,38.00,75.00,29.00,19.00,29.00,25.00,17.00,17.00,30.00,11.00,36.00,13.00,23.00,1.00,,0.00
2023-08-18,76.00,67.00,40.00,77.00,30.00,20.00,29.00,24.00,17.00,17.00,31.00,11.00,36.00,13.00,26.00,2.00,,0.00
2023-08-19,77.00,67.00,40.00,77.00,29.00,20.00,29.00,23.00,16.00,17.00,31.00,10.00,36.00,14.00,26.00,2.00,,0.00
2023-08-20,75.00,68.00,40.00,77.00,28.00,20.00,28.00,23.00,15.00,17.00,31.00,10.00,36.00,14.00,27.00,2.00,,0.00
2023-08-21,81.00,72.00,40.00,80.00,29.00,20.00,29.00,23.00,14.00,19.00,31.00,9.00,37.00,14.00,27.00,2.00,,0.00
2023-08-22,84.00,73.00,41.00,82.00,29.00,20.00,29.00,22.00,14.00,19.00,31.00,9.00,37.00,14.00,29.00,2.00,,0.00
2023-08-23,87.00,73.00,40.00,82.00,28.00,20.00,30.00,22.00,14.00,19.00,32.00,10.00,38.00,14.00,29.00,2.00,,0.00
2023-08-24,90.00,74.00,40.00,80.00,27.00,20.00,29.00,21.00,14.00,19.00,32.00,9.00,39.00,14.00,31.00,2.00,,0.00
2023-08-25,91.00,75.00,40.00,78.00,27.00,20.00,29.00,21.00,13.00,19.00,33.00,9.00,39.00,14.00,31.00,2.00,,0.00
2023-08-26,91.00,75.00,40.00,79.00,27.00,20.00,29.00,20.00,13.00,19.00,33.00,9.00,39.00,14.00,31.00,2.00,,0.00
2023-08-27,91.00,73.00,40.00,78.00,27.00,20.00,29.00,20.00,13.00,19.00,31.00,9.00,38.00,13.00,30.00,2.00,,0.00
2023-08-28,93.00,75.00,40.00,79.00,27.00,19.00,30.00,20.00,13.00,19.00,32.00,9.00,38.00,13.00,30.00,2.00,,0.00
2023-08-29,94.00,76.00,43.00,80.00,27.00,20.00,30.00,21.00,14.00,19.00,32.00,9.00,39.00,14.00,30.00,2.00,,0.00
2023-08-30,94.00,74.00,43.00,80.00,27.00,20.00,30.00,20.00,14.00,18.00,30.00,8.00,40.00,15.00,29.00,2.00,,0.00
2023-08-31,96.00,75.00,44.00,83.00,27.00,18.00,32.00,21.00,14.00,17.00,30.00,9.00,41.00,15.00,28.00,2.00,,0.00
2023-09-01,96.00,74.00,46.00,80.00,26.00,19.00,34.00,19.00,14.00,18.00,29.00,11.00,41.00,15.00,28.00,2.00,,0.00
2023-09-02,94.00,73.00,41.00,78.00,26.00,19.00,34.00,19.00,15.00,17.00,29.00,12.00,41.00,15.00,28.00,2.00,,0.00
2023-09-03,91.00,72.00,39.00,81.00,25.00,18.00,33.00,19.00,15.00,17.00,29.00,12.00,41.00,15.00,28.00,2.00,,0.00
2023-09-04,92.00,72.00,40.00,81.00,25.00,18.00,33.00,19.00,16.00,17.00,29.00,13.00,42.00,15.00,28.00,2.00,,0.00
2023-09-05,93.00,74.00,40.00,83.00,26.00,19.00,35.00,20.00,16.00,17.00,28.00,13.00,41.00,15.00,27.00,2.00,,0.00
2023-09-06,93.00,72.00,41.00,86.00,25.00,18.00,35.00,19.00,16.00,17.00,27.00,13.00,42.00,15.00,26.00,2.00,,1.00
2023-09-07,91.00,73.00,42.00,88.00,25.00,18.00,36.00,19.00,16.00,16.00,29.00,13.00,43.00,15.00,26.00,2.00,,1.00
2023-09-08,93.00,72.00,41.00,88.00,25.00,17.00,36.00,19.00,15.00,16.00,28.00,13.00,42.00,15.00,25.00,3.00,,1.00
2023-09-09,88.00,71.00,39.00,83.00,25.00,17.00,36.00,19.00,15.00,16.00,27.00,13.00,42.00,15.00,25.00,2.00,,1.00
2023-09-10,89.00,68.00,38.00,82.00,25.00,16.00,36.00,18.00,15.00,16.00,27.00,13.00,41.00,15.00,25.00,2.00,,1.00
2023-09-11,90.00,69.00,38.00,83.00,25.00,16.00,36.00,18.00,15.00,17.00,29.00,13.00,42.00,15.00,25.00,2.00,,1.00
2023-09-12,89.00,71.00,40.00,85.00,25.00,17.00,36.00,19.00,15.00,17.00,30.00,13.00,43.00,15.00,25.00,2.00,1.00,1.00
2023-09-13,89.00,70.00,41.00,82.00,24.00,18.00,36.00,19.00,14.00,16.00,30.00,13.00,43.00,14.00,24.00,2.00,1.00,1.00
2023-09-14,90.00,71.00,41.00,81.00,25.00,15.00,35.00,19.00,14.00,17.00,31.00,13.00,43.00,14.00,21.00,2.00,1.00,1.00
2023-09-15,91.00,73.00,43.00,83.00,24.00,15.00,35.00,19.00,11.00,17.00,31.00,13.00,43.00,13.00,20.00,2.00,1.00,1.00
2023-09-16,91.00,72.00,42.00,76.00,24.00,15.00,34.00,19.00,11.00,17.00,29.00,13.00,41.00,13.00,24.00,2.00,1.00,1.00
2023-09-17,92.00,72.00,39.00,72.00,23.00,13.00,34.00,19.00,10.00,16.00,28.00,13.00,43.00,12.00,23.00,1.00,1.00,1.00
2023-09-18,92.00,76.00,40.00,73.00,23.00,14.00,34.00,18.00,10.00,16.00,29.00,13.00,44.00,11.00,22.00,1.00,1.00,1.00
2023-09-19,95.00,78.00,41.00,75.00,23.00,14.00,34.00,18.00,11.00,16.00,29.00,13.00,43.00,10.00,24.00,1.00,1.00,1.00
2023-09-20,95.00,75.00,42.00,69.00,23.00,16.00,33.00,18.00,10.00,16.00,28.00,13.00,42.00,10.00,26.00,1.00,1.00,1.00
2023-09-21,91.00,75.00,43.00,72.00,23.00,17.00,34.00,18.00,9.00,16.00,31.00,13.00,41.00,10.00,26.00,2.00,1.00,1.00
2023-09-22,88.00,75.00,44.00,70.00,23.00,19.00,34.00,16.00,9.00,16.00,30.00,13.00,39.00,10.00,26.00,2.00,1.00,1.00
2023-09-23,86.00,73.00,44.00,68.00,23.00,19.00,34.00,16.00,9.00,16.00,29.00,12.00,39.00,10.00,26.00,2.00,1.00,2.00
2023-09-24,85.00,71.00,45.00,67.00,23.00,19.00,34.00,16.00,9.00,16.00,28.00,12.00,39.00,10.00,25.00,2.00,1.00,2.00
2023-09-25,88.00,73.00,45.00,67.00,23.00,19.00,36.00,18.00,9.00,17.00,28.00,12.00,39.00,10.00,26.00,2.00,1.00,2.00
2023-09-26,88.00,74.00,46.00,68.00,23.00,19.00,38.00,18.00,10.00,17.00,29.00,12.00,38.00,10.00,26.00,2.00,1.00,2.00
2023-09-27,87.00,75.00,45.00,70.00,23.00,19.00,39.00,18.00,10.00,17.00,27.00,12.00,38.00,8.00,26.00,2.00,1.00,2.00
2023-09-28,88.00,76.00,45.00,70.00,23.00,18.00,40.00,18.00,10.00,18.00,28.00,11.00,37.00,7.00,25.00,2.00,2.00,2.00
2023-09-29,89.00,78.00,45.00,72.00,23.00,20.00,39.00,18.00,10.00,18.00,28.00,11.00,36.00,4.00,27.00,2.00,2.00,2.00
2023-09-30,86.00,75.00,45.00,70.00,23.00,20.00,38.00,17.00,7.00,18.00,28.00,10.00,36.00,4.00,27.00,2.00,2.00,2.00
2023-10-01,83.00,76.00,45.00,70.00,23.00,19.00,37.00,17.00,7.00,17.00,29.00,10.00,34.00,4.00,24.00,2.00,2.00,2.00
2023-10-02,87.00,77.00,47.00,72.00,23.00,20.00,37.00,17.00,7.00,17.00,32.00,9.00,35.00,4.00,24.00,2.00,2.00,2.00
2023-10-03,89.00,83.00,48.00,68.00,23.00,20.00,38.00,18.00,7.00,17.00,33.00,9.00,36.00,5.00,25.00,2.00,2.00,2.00
2023-10-04,90.00,86.00,50.00,70.00,23.00,20.00,38.00,19.00,7.00,16.00,33.00,8.00,36.00,7.00,28.00,2.00,2.00,2.00
2023-10-05,89.00,85.00,50.00,72.00,22.00,20.00,38.00,18.00,7.00,17.00,32.00,9.00,36.00,8.00,28.00,2.00,2.00,2.00
2023-10-06,88.00,84.00,50.00,69.00,22.00,20.00,40.00,20.00,5.00,18.00,32.00,9.00,33.00,8.00,28.00,2.00,2.00,2.00
2023-10-07,85.00,83.00,50.00,66.00,22.00,20.00,39.00,20.00,5.00,18.00,31.00,9.00,33.00,8.00,28.00,2.00,2.00,2.00
2023-10-08,85.00,83.00,50.00,64.00,22.00,20.00,39.00,20.00,4.00,19.00,31.00,7.00,33.00,8.00,27.00,2.00,2.00,2.00
2023-10-09,87.00,84.00,53.00,65.00,22.00,20.00,41.00,20.00,5.00,19.00,31.00,7.00,33.00,8.00,27.00,2.00,2.00,2.00
2023-10-10,89.00,86.00,53.00,65.00,22.00,20.00,42.00,20.00,5.00,20.00,32.00,7.00,33.00,8.00,27.00,2.00,2.00,2.00
2023-10-11,87.00,86.00,54.00,67.00,22.00,20.00,42.00,21.00,5.00,20.00,29.00,7.00,32.00,8.00,27.00,2.00,2.00,2.00
2023-10-12,89.00,87.00,61.00,68.00,21.00,21.00,42.00,22.00,6.00,20.00,27.00,7.00,30.00,8.00,27.00,2.00,2.00,2.00
2023-10-13,90.00,86.00,62.00,68.00,21.00,21.00,42.00,21.00,7.00,20.00,27.00,7.00,31.00,8.00,30.00,2.00,2.00,2.00
2023-10-14,89.00,84.00,62.00,69.00,20.00,21.00,42.00,21.00,7.00,21.00,27.00,6.00,31.00,8.00,30.00,2.00,2.00,2.00
2023-10-15,86.00,82.00,61.00,67.00,19.00,21.00,42.00,21.00,7.00,21.00,27.00,6.00,31.00,8.00,30.00,2.00,2.00,2.00
2023-10-16,87.00,83.00,63.00,68.00,19.00,21.00,42.00,21.00,8.00,25.00,27.00,6.00,30.00,8.00,29.00,2.00,2.00,2.00
2023-10-17,88.00,84.00,68.00,70.00,20.00,22.00,42.00,21.00,8.00,25.00,27.00,6.00,28.00,8.00,29.00,2.00,2.00,2.00
2023-10-18,92.00,81.00,70.00,70.00,21.00,22.00,42.00,22.00,9.00,25.00,26.00,7.00,27.00,8.00,29.00,2.00,2.00,2.00
2023-10-19,92.00,80.00,70.00,68.00,21.00,23.00,43.00,23.00,9.00,25.00,26.00,7.00,28.00,8.00,29.00,2.00,2.00,2.00
2023-10-20,89.00,80.00,70.00,68.00,21.00,24.00,43.00,25.00,9.00,23.00,25.00,7.00,32.00,8.00,29.00,2.00,2.00,2.00
2023-10-21,89.00,80.00,69.00,64.00,21.00,22.00,43.00,25.00,9.00,22.00,22.00,7.00,32.00,8.00,29.00,1.00,2.00,2.00
2023-10-22,89.00,81.00,69.00,65.00,21.00,21.00,41.00,25.00,9.00,22.00,22.00,7.00,32.00,8.00,29.00,1.00,2.00,2.00
2023-10-23,93.00,82.00,71.00,67.00,21.00,21.00,43.00,26.00,9.00,22.00,24.00,7.00,31.00,8.00,30.00,1.00,2.00,2.00
2023-10-24,95.00,82.00,76.00,67.00,21.00,22.00,43.00,27.00,9.00,22.00,25.00,7.00,30.00,8.00,32.00,1.00,2.00,2.00
2023-10-25,93.00,78.00,79.00,67.00,21.00,23.00,41.00,27.00,11.00,22.00,27.00,7.00,31.00,8.00,31.00,1.00,2.00,2.00
2023-10-26,94.00,80.00,82.00,67.00,22.00,23.00,41.00,28.00,9.00,21.00,26.00,6.00,29.00,8.00,32.00,1.00,2.00,2.00
2023-10-27,97.00,78.00,89.00,67.00,22.00,24.00,41.00,29.00,8.00,21.00,26.00,6.00,29.00,8.00,32.00,1.00,2.00,2.00
2023-10-28,95.00,76.00,89.00,66.00,22.00,24.00,40.00,29.00,8.00,21.00,25.00,5.00,29.00,9.00,31.00,1.00,1.00,2.00
2023-10-29,93.00,73.00,88.00,64.00,22.00,24.00,39.00,29.00,8.00,21.00,26.00,5.00,28.00,9.00,30.00,1.00,1.00,2.00
2023-10-30,94.00,73.00,91.00,68.00,22.00,24.00,39.00,30.00,8.00,22.00,27.00,5.00,28.00,8.00,30.00,1.00,1.00,2.00
2023-10-31,95.00,71.00,93.00,68.00,22.00,24.00,39.00,30.00,8.00,23.00,27.00,5.00,29.00,8.00,30.00,1.00,1.00,2.00
2023-11-01,94.00,70.00,95.00,67.00,22.00,25.00,39.00,30.00,8.00,23.00,26.00,5.00,28.00,8.00,30.00,1.00,0.00,2.00
2023-11-02,94.00,67.00,95.00,66.00,22.00,24.00,37.00,30.00,8.00,23.00,23.00,5.00,29.00,8.00,31.00,1.00,0.00,2.00
2023-11-03,94.00,66.00,96.00,69.00,23.00,24.00,37.00,29.00,9.00,23.00,23.00,6.00,28.00,6.00,30.00,1.00,0.00,2.00
2023-11-04,92.00,65.00,96.00,68.00,23.00,22.00,37.00,29.00,9.00,21.00,22.00,6.00,28.00,6.00,28.00,1.00,0.00,2.00
2023-11-05,90.00,67.00,96.00,68.00,23.00,20.00,37.00,28.00,10.00,20.00,23.00,6.00,28.00,4.00,28.00,0.00,0.00,2.00
2023-11-06,93.00,67.00,97.00,68.00,23.00,21.00,38.00,27.00,11.00,20.00,23.00,6.00,28.00,4.00,30.00,0.00,0.00,2.00
2023-11-07,93.00,68.00,100.00,71.00,23.00,21.00,38.00,28.00,12.00,20.00,26.00,6.00,27.00,4.00,30.00,0.00,0.00,2.00
2023-11-08,93.00,67.00,103.00,71.00,24.00,21.00,39.00,30.00,13.00,20.00,27.00,6.00,25.00,4.00,30.00,0.00,0.00,2.00
2023-11-09,93.00,61.00,105.00,72.00,24.00,22.00,38.00,31.00,14.00,20.00,28.00,5.00,26.00,4.00,29.00,0.00,0.00,2.00
2023-11-10,94.00,61.00,105.00,69.00,25.00,22.00,38.00,31.00,14.00,19.00,29.00,5.00,27.00,4.00,29.00,0.00,0.00,2.00
2023-11-11,91.00,61.00,101.00,70.00,25.00,22.00,36.00,31.00,14.00,19.00,29.00,5.00,27.00,4.00,29.00,0.00,0.00,2.00
2023-11-12,89.00,58.00,100.00,69.00,25.00,22.00,35.00,30.00,13.00,19.00,30.00,5.00,26.00,4.00,26.00,0.00,0.00,2.00
2023-11-13,90.00,58.00,102.00,69.00,25.00,23.00,35.00,30.00,13.00,18.00,30.00,5.00,26.00,4.00,27.00,0.00,0.00,2.00
2023-11-14,92.00,57.00,101.00,69.00,25.00,23.00,36.00,31.00,14.00,18.00,30.00,5.00,28.00,4.00,27.00,1.00,0.00,2.00
2023-11-15,91.00,57.00,100.00,69.00,25.00,23.00,35.00,31.00,13.00,16.00,30.00,5.00,28.00,3.00,30.00,1.00,0.00,2.00
2023-11-16,90.00,52.00,97.00,68.00,24.00,22.00,36.00,31.00,13.00,16.00,32.00,5.00,28.00,3.00,30.00,1.00,0.00,2.00
2023-11-17,88.00,52.00,95.00,66.00,24.00,21.00,34.00,31.00,13.00,16.00,31.00,5.00,28.00,3.00,30.00,1.00,0.00,2.00
2023-11-18,86.00,51.00,94.00,64.00,24.00,20.00,33.00,29.00,13.00,16.00,31.00,5.00,28.00,3.00,30.00,1.00,0.00,2.00
2023-11-19,85.00,51.00,94.00,64.00,24.00,19.00,33.00,28.00,12.00,16.00,32.00,5.00,25.00,3.00,29.00,1.00,0.00,2.00
2023-11-20,85.00,52.00,95.00,65.00,24.00,18.00,34.00,29.00,13.00,18.00,33.00,5.00,27.00,3.00,31.00,1.00,0.00,2.00
2023-11-21,83.00,54.00,95.00,66.00,25.00,18.00,34.00,30.00,14.00,19.00,35.00,5.00,28.00,4.00,32.00,1.00,0.00,2.00
2023-11-22,82.00,53.00,93.00,65.00,24.00,18.00,33.00,27.00,15.00,20.00,36.00,5.00,29.00,4.00,31.00,1.00,0.00,2.00
2023-11-23,83.00,52.00,90.00,63.00,24.00,17.00,32.00,26.00,15.00,20.00,36.00,7.00,30.00,4.00,30.00,1.00,0.00,2.00
2023-11-24,82.00,50.00,88.00,62.00,24.00,16.00,32.00,27.00,15.00,20.00,34.00,7.00,27.00,4.00,32.00,1.00,2.00,2.00
2023-11-25,82.00,48.00,87.00,62.00,24.00,15.00,32.00,26.00,15.00,20.00,34.00,7.00,28.00,5.00,32.00,1.00,3.00,2.00
2023-11-26,80.00,46.00,83.00,59.00,24.00,12.00,31.00,26.00,15.00,20.00,34.00,6.00,28.00,5.00,32.00,1.00,3.00,2.00
2023-11-27,81.00,49.00,83.00,60.00,24.00,11.00,31.00,26.00,15.00,21.00,34.00,7.00,29.00,5.00,33.00,1.00,3.00,2.00
2023-11-28,82.00,49.00,84.00,60.00,24.00,11.00,32.00,26.00,15.00,21.00,35.00,7.00,29.00,5.00,35.00,1.00,3.00,1.00
2023-11-29,84.00,49.00,88.00,59.00,24.00,12.00,33.00,28.00,15.00,19.00,35.00,7.00,29.00,5.00,36.00,1.00,3.00,2.00
2023-11-30,83.00,49.00,93.00,59.00,24.00,12.00,34.00,27.00,16.00,20.00,35.00,7.00,31.00,5.00,35.00,1.00,3.00,3.00
2023-12-01,84.00,48.00,94.00,60.00,25.00,11.00,35.00,27.00,16.00,20.00,35.00,7.00,31.00,5.00,36.00,1.00,3.00,3.00
2023-12-02,81.00,48.00,92.00,58.00,25.00,11.00,35.00,27.00,16.00,20.00,35.00,7.00,31.00,5.00,36.00,1.00,3.00,3.00
2023-12-03,81.00,49.00,89.00,55.00,23.00,11.00,35.00,26.00,16.00,20.00,37.00,7.00,30.00,5.00,35.00,1.00,3.00,3.00
2023-12-04,82.00,49.00,92.00,55.00,23.00,11.00,36.00,26.00,16.00,20.00,37.00,7.00,32.00,5.00,35.00,1.00,3.00,3.00
2023-12-05,85.00,47.00,95.00,54.00,23.00,10.00,36.00,26.00,15.00,20.00,36.00,6.00,33.00,5.00,36.00,1.00,3.00,3.00
2023-12-06,85.00,49.00,94.00,58.00,23.00,9.00,36.00,28.00,14.00,20.00,37.00,6.00,33.00,5.00,36.00,1.00,3.00,3.00
2023-12-07,85.00,47.00,92.00,57.00,23.00,9.00,36.00,28.00,14.00,20.00,35.00,6.00,33.00,6.00,36.00,1.00,3.00,3.00
2023-12-08,88.00,48.00,85.00,56.00,23.00,10.00,35.00,29.00,14.00,20.00,34.00,6.00,33.00,6.00,36.00,1.00,3.00,3.00
2023-12-09,86.00,48.00,84.00,56.00,23.00,10.00,35.00,28.00,14.00,20.00,34.00,6.00,33.00,6.00,36.00,1.00,3.00,3.00
2023-12-10,86.00,48.00,85.00,57.00,23.00,11.00,35.00,28.00,14.00,20.00,35.00,6.00,32.00,6.00,36.00,1.00,3.00,3.00
2023-12-11,86.00,45.00,88.00,54.00,23.00,12.00,36.00,28.00,14.00,20.00,37.00,6.00,36.00,6.00,36.00,1.00,3.00,4.00
2023-12-12,89.00,45.00,88.00,54.00,23.00,13.00,37.00,28.00,14.00,22.00,36.00,6.00,37.00,6.00,36.00,1.00,3.00,4.00
2023-12-13,88.00,44.00,86.00,56.00,22.00,12.00,39.00,29.00,14.00,22.00,36.00,6.00,39.00,6.00,37.00,1.00,4.00,4.00
2023-12-14,89.00,43.00,86.00,59.00,22.00,12.00,39.00,28.00,14.00,22.00,37.00,6.00,40.00,6.00,40.00,1.00,4.00,4.00
2023-12-15,89.00,44.00,85.00,61.00,22.00,13.00,39.00,28.00,13.00,22.00,37.00,6.00,41.00,6.00,37.00,1.00,4.00,4.00
2023-12-16,89.00,44.00,84.00,65.00,22.00,13.00,39.00,28.00,13.00,22.00,37.00,6.00,41.00,6.00,37.00,1.00,4.00,4.00
2023-12-17,84.00,44.00,83.00,64.00,22.00,13.00,39.00,27.00,13.00,22.00,37.00,6.00,41.00,6.00,37.00,1.00,4.00,4.00
2023-12-18,85.00,44.00,85.00,65.00,23.00,13.00,40.00,27.00,13.00,22.00,40.00,6.00,41.00,6.00,38.00,1.00,4.00,4.00
2023-12-19,85.00,44.00,85.00,68.00,23.00,14.00,40.00,27.00,13.00,22.00,43.00,7.00,41.00,6.00,40.00,1.00,4.00,4.00
2023-12-20,86.00,44.00,84.00,70.00,23.00,15.00,40.00,28.00,13.00,21.00,40.00,8.00,41.00,6.00,38.00,1.00,4.00,4.00
2023-12-21,89.00,42.00,86.00,70.00,22.00,15.00,40.00,28.00,11.00,22.00,40.00,8.00,40.00,5.00,39.00,1.00,4.00,5.00
2023-12-22,86.00,43.00,89.00,73.00,21.00,15.00,39.00,29.00,10.00,23.00,40.00,9.00,39.00,5.00,39.00,1.00,4.00,5.00
2023-12-23,83.00,40.00,89.00,74.00,21.00,15.00,39.00,29.00,9.00,23.00,40.00,7.00,39.00,5.00,39.00,1.00,5.00,5.00
2023-12-24,83.00,40.00,90.00,74.00,21.00,15.00,39.00,29.00,9.00,23.00,40.00,7.00,39.00,5.00,39.00,1.00,6.00,5.00
2023-12-25,83.00,40.00,90.00,74.00,21.00,15.00,39.00,29.00,9.00,23.00,42.00,7.00,37.00,5.00,39.00,1.00,7.00,5.00
2023-12-26,83.00,41.00,90.00,74.00,21.00,15.00,39.00,27.00,9.00,23.00,43.00,7.00,37.00,5.00,38.00,1.00,7.00,5.00
2023-12-27,83.00,42.00,90.00,74.00,21.00,15.00,39.00,28.00,9.00,23.00,43.00,6.00,36.00,4.00,37.00,1.00,6.00,5.00
2023-12-28,82.00,40.00,93.00,74.00,19.00,15.00,39.00,28.00,8.00,23.00,42.00,6.00,35.00,4.00,35.00,1.00,7.00,5.00
2023-12-29,79.00,40.00,93.00,73.00,19.00,15.00,39.00,26.00,9.00,23.00,41.00,6.00,35.00,4.00,34.00,1.00,9.00,5.00
